tourney_id;tourney_name;surface;draw_size;tourney_level;tourney_date;match_num;winner_id;winner_seed;winner_entry;winner_name;winner_hand;winner_ht;winner_ioc;winner_age;winner_rank;winner_rank_points;loser_id;loser_seed;loser_entry;loser_name;loser_hand;loser_ht;loser_ioc;loser_age;loser_rank;loser_rank_points;score;best_of;round
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;116;200064;10;;Amanda Coetzer;R;158;RSA;29.234770705;12;1752;200107;;;Paola Suarez;R;170;ARG;24.5639972621;33;866;6-1 6-4;3;R16
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;117;200077;12;;Jennifer Capriati;R;170;USA;24.7994524298;14;1638;200777;;;Marta Marrero;R;;ESP;17.9986310746;72;453;7-5 6-1;3;R16
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;118;200652;4;;Monica Seles;L;;USA;27.1211498973;4;3313;200003;;;Justine Henin;R;167;BEL;18.6255989049;22;1095;4-6 6-4 6-4;3;R16
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;119;200113;8;;Anna Kournikova;R;173;RUS;19.6084873374;8;2020;200094;;;Barbara Rittner;R;;GER;27.7262149213;98;328;6-3 6-1;3;R16
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;120;200128;2;;Lindsay Davenport;R;189;USA;24.605065024;2;4966;200079;15;;Kim Clijsters;R;;BEL;17.607118412;17;1288;6-4 6-0;3;R16
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;121;200001;1;;Martina Hingis;R;170;SUI;20.2929500342;1;6252;200033;6;;Serena Williams;R;175;USA;19.3045859001;6;2374;6-2 3-6 8-6;3;QF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;122;200748;3;;Venus Williams;R;185;USA;20.5804243669;3;3694;200064;10;;Amanda Coetzer;R;158;RSA;29.234770705;12;1752;2-6 6-1 8-6;3;QF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;123;200077;12;;Jennifer Capriati;R;170;USA;24.7994524298;14;1638;200652;4;;Monica Seles;L;;USA;27.1211498973;4;3313;5-7 6-4 6-3;3;QF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;124;200128;2;;Lindsay Davenport;R;189;USA;24.605065024;2;4966;200113;8;;Anna Kournikova;R;173;RUS;19.6084873374;8;2020;6-4 6-2;3;QF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;125;200001;1;;Martina Hingis;R;170;SUI;20.2929500342;1;6252;200748;3;;Venus Williams;R;185;USA;20.5804243669;3;3694;6-1 6-1;3;SF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;126;200077;12;;Jennifer Capriati;R;170;USA;24.7994524298;14;1638;200128;2;;Lindsay Davenport;R;189;USA;24.605065024;2;4966;6-3 6-4;3;SF
2001-W-SL-AUS-01A-2001;Australian Open;Hard;128;G;20010115;127;200077;12;;Jennifer Capriati;R;170;USA;24.7994524298;14;1638;200001;1;;Martina Hingis;R;170;SUI;20.2929500342;1;6252;6-4 6-3;3;F
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;1;200754;;Q;Jill Craybas;R;160;USA;26.4969199179;145;204;200016;1;;Sandrine Testud;R;;FRA;28.7474332649;17;1413;6-1 7-5;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;2;201212;;;Francesca Schiavone;R;166;ITA;20.5256673511;80;395;200010;;;Rita Grande;R;;ITA;25.7796030116;77;409;2-6 6-3 6-2;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;3;201085;;;Shinobu Asagoe;R;;JPN;24.5119780972;72;442;200104;;;Emilie Loit;L;;FRA;21.5660506502;101;335;6-7(4) 6-4 6-1;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;4;200072;7;;Cara Black;R;167;ZIM;21.8726899384;41;747;200767;;;Holly Parkinson;R;;USA;21.8918548939;105;317;4-6 7-5 6-4;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;5;200031;;;Meilen Tu;R;;USA;22.9568788501;67;476;200062;4;;Kristina Brandi;R;168;PUR;23.7618069815;27;942;5-7 6-4 6-1;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;6;201300;;WC;Maria Emilia Salerni;R;;ARG;17.6372347707;201;118;200127;;;Sarah Pitkowski Malcor;R;;FRA;25.1362080767;65;494;6-4 6-4;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;7;200100;;;Amanda Hopmans;R;;NED;24.8898015058;103;321;200066;;;Cristina Torrens Valero;R;;ESP;26.3052703628;93;352;3-6 6-4 6-2;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;8;200068;8;;Lilia Osterloh;R;;USA;22.7378507871;43;709;201316;;Q;Lenka Dlhopolcova;R;;SVK;16.4681724846;331;49;7-5 6-2;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;9;200124;5;;Anne Kremer;R;;LUX;25.2101300479;33;852;200022;;;Emmanuelle Gagliardi;R;;SUI;24.4818617385;95;343;6-2 6-0;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;10;200125;;;Corina Morariu;R;;USA;22.932238193;51;629;200766;;;Jennifer Hopkins;R;;USA;19.8904859685;84;382;6-2 3-6 6-2;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;11;200040;;;Anna Smashnova;R;;ISR;24.462696783;46;699;200030;;;Miroslava Vavrinec;R;;SUI;22.7542778919;83;388;4-6 6-2 7-5;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;12;200123;;;Marlene Weingartner;R;;GER;20.9226557153;87;372;200109;3;;Nathalie Dechy;R;177;FRA;21.8617385352;26;1019;7-6(5) 4-6 6-0;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;13;200107;6;;Paola Suarez;R;170;ARG;24.5256673511;36;838;200012;;;Jana Nejedly;R;;CAN;26.5653661875;69;465;6-1 6-7(3) 6-3;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;14;200047;;;Pavlina Nola;R;;NZL;26.46954141;81;391;200019;;Q;Alexandra Fusai;R;;FRA;27.1101984942;144;205;6-2 6-1;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;15;201206;;Q;Allison Bradshaw;R;;USA;20.1314168378;134;233;200714;;;Yvette Basting;R;;NED;23.5674195756;106;311;6-4 2-6 6-4;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;16;200032;2;;Barbara Schett;R;176;AUT;24.8131416838;22;1064;201754;;WC;Leanne Baker;L;;NZL;19.9808350445;358;44;6-1 6-4;3;R32
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;17;201212;;;Francesca Schiavone;R;166;ITA;20.5256673511;80;395;200754;;Q;Jill Craybas;R;160;USA;26.4969199179;145;204;7-5 6-3;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;18;200072;7;;Cara Black;R;167;ZIM;21.8726899384;41;747;201085;;;Shinobu Asagoe;R;;JPN;24.5119780972;72;442;6-1 6-2;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;19;200031;;;Meilen Tu;R;;USA;22.9568788501;67;476;201300;;WC;Maria Emilia Salerni;R;;ARG;17.6372347707;201;118;6-2 6-4;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;20;200068;8;;Lilia Osterloh;R;;USA;22.7378507871;43;709;200100;;;Amanda Hopmans;R;;NED;24.8898015058;103;321;6-2 6-3;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;21;200124;5;;Anne Kremer;R;;LUX;25.2101300479;33;852;200125;;;Corina Morariu;R;;USA;22.932238193;51;629;1-6 7-6(6) 6-2;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;22;200123;;;Marlene Weingartner;R;;GER;20.9226557153;87;372;200040;;;Anna Smashnova;R;;ISR;24.462696783;46;699;6-2 6-3;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;23;200107;6;;Paola Suarez;R;170;ARG;24.5256673511;36;838;200047;;;Pavlina Nola;R;;NZL;26.46954141;81;391;6-2 6-0;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;24;201206;;Q;Allison Bradshaw;R;;USA;20.1314168378;134;233;200032;2;;Barbara Schett;R;176;AUT;24.8131416838;22;1064;7-6(1) 3-6 6-4;3;R16
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;25;201212;;;Francesca Schiavone;R;166;ITA;20.5256673511;80;395;200072;7;;Cara Black;R;167;ZIM;21.8726899384;41;747;7-6(5) 6-4;3;QF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;26;200031;;;Meilen Tu;R;;USA;22.9568788501;67;476;200068;8;;Lilia Osterloh;R;;USA;22.7378507871;43;709;2-6 7-6(1) 6-4;3;QF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;27;200123;;;Marlene Weingartner;R;;GER;20.9226557153;87;372;200124;5;;Anne Kremer;R;;LUX;25.2101300479;33;852;6-1 6-4;3;QF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;28;200107;6;;Paola Suarez;R;170;ARG;24.5256673511;36;838;201206;;Q;Allison Bradshaw;R;;USA;20.1314168378;134;233;6-3 6-4;3;QF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;29;200031;;;Meilen Tu;R;;USA;22.9568788501;67;476;201212;;;Francesca Schiavone;R;166;ITA;20.5256673511;80;395;7-6(6) 7-5;3;SF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;30;200107;6;;Paola Suarez;R;170;ARG;24.5256673511;36;838;200123;;;Marlene Weingartner;R;;GER;20.9226557153;87;372;7-5 6-1;3;SF
2001-W-T5-NZL-01A-2001;Auckland;Hard;32;T5;20001231;31;200031;;;Meilen Tu;R;;USA;22.9568788501;67;476;200107;6;;Paola Suarez;R;170;ARG;24.5256673511;36;838;7-6(10) 6-2;3;F
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;1;200769;;;Giulia Casoni;R;;ITA;22.7049965777;91;362;200115;;;Brie Rippner;R;;USA;20.9472963723;71;444;6-4 6-7(5) 6-3;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;2;200708;;;Sandra Cacic;R;;USA;26.3107460643;140;219;200122;;;Tina Pisnik;R;;SLO;19.8658453114;73;440;6-3 4-6 6-4;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;3;200046;6;;Meghann Shaughnessy;R;;USA;21.7221081451;38;817;200054;;;Sylvia Plischke;R;;AUT;23.4524298426;52;611;4-6 6-2 6-2;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;4;201289;;WC;Christina Wheeler;R;;AUS;18.7159479808;251;79;200063;4;;Tatiana Panova;R;;RUS;24.386036961;34;843;7-6(6) 1-6 7-5;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;5;200682;;;Joannette Kruger;R;;RSA;27.3292265572;59;569;201295;;Q;Wynne Prakusya;R;;INA;19.6851471595;146;200;6-4 6-0;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;6;200099;;;Sonya Jeyaseelan;R;;CAN;24.6899383984;48;648;200094;;Q;Barbara Rittner;R;;GER;27.6878850103;99;342;7-5 7-6(4);3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;7;200003;8;;Justine Henin;R;167;BEL;18.5872689938;45;700;200043;;;Virginie Razzano;R;173;FRA;17.6427104723;143;209;6-4 6-0;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;8;200027;5;;Magui Serna;L;;ESP;21.839835729;37;825;200121;;;Alina Jidkova;R;;RUS;23.9534565366;79;404;6-4 6-2;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;9;200700;;;Silvia Farina Elia;R;;ITA;28.681724846;63;499;201086;;Q;Greta Arn;R;;HUN;21.7221081451;152;179;6-4 5-7 6-4;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;10;200106;;;Angeles Montolio;R;;ESP;25.4072553046;55;591;200119;;;Rita Kuti Kis;L;;HUN;22.8829568789;56;574;6-2 6-1;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;11;200007;3;;Silvija Talaja;R;;CRO;22.9650924025;29;934;200084;;;Asa Svensson;R;;SWE;25.5468856947;57;572;4-6 6-3 6-4;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;12;200101;;;Jana Kandarr;R;;GER;24.2792607803;61;504;200098;7;;Henrieta Nagyova;R;;SVK;22.0479123888;40;755;6-2 7-5;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;13;200745;;;Andrea Glass;R;;GER;24.4599589322;131;237;200103;;WC;Evie Dominikovic;R;;AUS;20.5941136208;124;254;6-3 6-4;3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;14;200111;;Q;Lina Krasnoroutskaya;R;;RUS;16.6762491444;132;234;200723;;;Iva Majoli;R;;CRO;23.3894592745;62;503;6-7(4) 6-1 7-6(1);3;R32
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;15;200049;1;;Conchita Martinez;R;170;ESP;28.7118412047;5;2752;200769;;;Giulia Casoni;R;;ITA;22.7049965777;91;362;6-4 6-4;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;16;200046;6;;Meghann Shaughnessy;R;;USA;21.7221081451;38;817;200708;;;Sandra Cacic;R;;USA;26.3107460643;140;219;6-4 6-2;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;17;200682;;;Joannette Kruger;R;;RSA;27.3292265572;59;569;201289;;WC;Christina Wheeler;R;;AUS;18.7159479808;251;79;6-2 2-6 6-4;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;18;200003;8;;Justine Henin;R;167;BEL;18.5872689938;45;700;200099;;;Sonya Jeyaseelan;R;;CAN;24.6899383984;48;648;6-1 6-0;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;19;200700;;;Silvia Farina Elia;R;;ITA;28.681724846;63;499;200027;5;;Magui Serna;L;;ESP;21.839835729;37;825;6-4 6-2;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;20;200007;3;;Silvija Talaja;R;;CRO;22.9650924025;29;934;200106;;;Angeles Montolio;R;;ESP;25.4072553046;55;591;3-6 6-1 6-1;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;21;200745;;;Andrea Glass;R;;GER;24.4599589322;131;237;200101;;;Jana Kandarr;R;;GER;24.2792607803;61;504;6-1 6-2;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;22;200067;2;;Patty Schnyder;L;168;SUI;22.0506502396;25;1030;200111;;Q;Lina Krasnoroutskaya;R;;RUS;16.6762491444;132;234;3-6 7-6(5) 6-3;3;R16
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;23;200046;6;;Meghann Shaughnessy;R;;USA;21.7221081451;38;817;200049;1;;Conchita Martinez;R;170;ESP;28.7118412047;5;2752;6-2 6-1;3;QF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;24;200003;8;;Justine Henin;R;167;BEL;18.5872689938;45;700;200682;;;Joannette Kruger;R;;RSA;27.3292265572;59;569;6-1 6-1;3;QF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;25;200700;;;Silvia Farina Elia;R;;ITA;28.681724846;63;499;200007;3;;Silvija Talaja;R;;CRO;22.9650924025;29;934;6-3 6-2;3;QF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;26;200067;2;;Patty Schnyder;L;168;SUI;22.0506502396;25;1030;200745;;;Andrea Glass;R;;GER;24.4599589322;131;237;6-1 6-3;3;QF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;27;200003;8;;Justine Henin;R;167;BEL;18.5872689938;45;700;200046;6;;Meghann Shaughnessy;R;;USA;21.7221081451;38;817;6-2 4-6 6-2;3;SF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;28;200700;;;Silvia Farina Elia;R;;ITA;28.681724846;63;499;200067;2;;Patty Schnyder;L;168;SUI;22.0506502396;25;1030;6-7(8) 6-2 6-4;3;SF
2001-W-T3-AUS-01A-2001;Gold Coast;Hard;30;T3;20001231;29;200003;8;;Justine Henin;R;167;BEL;18.5872689938;45;700;200700;;;Silvia Farina Elia;R;;ITA;28.681724846;63;499;7-6(5) 6-4;3;F
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;1;200041;1;;Amy Frazier;R;;USA;28.3039014374;20;1254;200123;;;Marlene Weingartner;R;;GER;20.9418206708;74;443;6-3 6-4;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;2;200030;;;Miroslava Vavrinec;R;;SUI;22.7734428474;91;358;200121;;;Alina Jidkova;R;;RUS;23.9726214921;81;399;6-2 7-6(4);3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;3;200010;;;Rita Grande;R;;ITA;25.7987679671;84;388;200105;;WC;Rachel Mcquillan;U;;AUS;29.1033538672;107;300;6-2 6-2;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;4;200040;7;;Anna Smashnova;R;;ISR;24.4818617385;46;685;201323;;Q;Saori Obata;L;;JPN;22.71321013;173;148;7-6(13) 6-2;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;5;200070;4;;Anne Gaelle Sidot;L;;FRA;21.4620123203;36;841;200100;;LL;Amanda Hopmans;R;;NED;24.9089664613;111;290;6-2 7-5;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;6;200047;;;Pavlina Nola;R;;NZL;26.4887063655;80;402;200732;;;Magdalena Grzybowska;R;;POL;22.1300479124;82;389;6-2 6-4;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;7;200709;;;Rosana De Los Rios;R;170;PAR;25.3141683778;78;431;201286;;Q;Anabel Medina Garrigues;R;169;ESP;18.4421629021;108;295;7-5 4-6 6-4;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;8;200059;6;;Ruxandra Dragomir Ilie;R;;ROU;28.2080766598;44;705;200052;;;Olga Barabanschikova;R;;BLR;21.1854893908;76;436;6-3 6-2;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;9;200773;;Q;Stephanie Foretz Gacon;R;166;FRA;19.6851471595;157;165;200127;8;;Sarah Pitkowski Malcor;R;;FRA;25.1553730322;66;494;4-6 6-4 6-2;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;10;200766;;;Jennifer Hopkins;R;;USA;19.909650924;85;382;200029;;WC;Lisa Mcshea;R;;AUS;26.1957563313;154;175;6-1 6-4;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;11;201284;;;Tatiana Poutchek;R;;BLR;21.9986310746;87;379;200118;;;Virginia Ruano Pascual;R;169;ESP;27.2991101985;92;356;6-4 7-6(4);3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;12;200062;3;;Kristina Brandi;R;168;PUR;23.780971937;27;942;201204;;;Iroda Tulyaganova;R;;UZB;19.0034223135;77;432;6-1 6-2;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;13;200072;5;;Cara Black;R;167;ZIM;21.8918548939;45;688;200777;;;Marta Marrero;R;;ESP;17.9794661191;71;452;7-5 6-0;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;14;200011;;Q;Katarina Srebotnik;R;180;SLO;19.8275154004;124;262;200114;;;Patricia Wartusch;R;;AUT;22.4284736482;89;363;6-3 6-4;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;15;200767;;;Holly Parkinson;R;;USA;21.9110198494;104;313;200012;;;Jana Nejedly;R;;CAN;26.5845311431;69;460;6-2 6-3;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;16;200048;2;;Elena Likhovtseva;R;;RUS;25.3360711841;21;1184;200765;;;Katalin Marosi;R;;HUN;21.158110883;126;258;6-1 7-5;3;R32
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;17;200041;1;;Amy Frazier;R;;USA;28.3039014374;20;1254;200030;;;Miroslava Vavrinec;R;;SUI;22.7734428474;91;358;7-6(3) 7-5;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;18;200010;;;Rita Grande;R;;ITA;25.7987679671;84;388;200040;7;;Anna Smashnova;R;;ISR;24.4818617385;46;685;5-7 6-3 7-5;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;19;200070;4;;Anne Gaelle Sidot;L;;FRA;21.4620123203;36;841;200047;;;Pavlina Nola;R;;NZL;26.4887063655;80;402;6-3 6-1;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;20;200059;6;;Ruxandra Dragomir Ilie;R;;ROU;28.2080766598;44;705;200709;;;Rosana De Los Rios;R;170;PAR;25.3141683778;78;431;7-5 6-3;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;21;200766;;;Jennifer Hopkins;R;;USA;19.909650924;85;382;200773;;Q;Stephanie Foretz Gacon;R;166;FRA;19.6851471595;157;165;6-3 6-2;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;22;200062;3;;Kristina Brandi;R;168;PUR;23.780971937;27;942;201284;;;Tatiana Poutchek;R;;BLR;21.9986310746;87;379;6-2 7-6(5);3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;23;200072;5;;Cara Black;R;167;ZIM;21.8918548939;45;688;200011;;Q;Katarina Srebotnik;R;180;SLO;19.8275154004;124;262;6-2 7-5;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;24;200048;2;;Elena Likhovtseva;R;;RUS;25.3360711841;21;1184;200767;;;Holly Parkinson;R;;USA;21.9110198494;104;313;6-4 6-2;3;R16
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;25;200010;;;Rita Grande;R;;ITA;25.7987679671;84;388;200041;1;;Amy Frazier;R;;USA;28.3039014374;20;1254;6-4 6-3;3;QF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;26;200059;6;;Ruxandra Dragomir Ilie;R;;ROU;28.2080766598;44;705;200070;4;;Anne Gaelle Sidot;L;;FRA;21.4620123203;36;841;6-1 5-7 6-3;3;QF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;27;200766;;;Jennifer Hopkins;R;;USA;19.909650924;85;382;200062;3;;Kristina Brandi;R;168;PUR;23.780971937;27;942;3-1 RET;3;QF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;28;200072;5;;Cara Black;R;167;ZIM;21.8918548939;45;688;200048;2;;Elena Likhovtseva;R;;RUS;25.3360711841;21;1184;1-6 6-4 6-4;3;QF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;29;200010;;;Rita Grande;R;;ITA;25.7987679671;84;388;200059;6;;Ruxandra Dragomir Ilie;R;;ROU;28.2080766598;44;705;6-1 6-3;3;SF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;30;200766;;;Jennifer Hopkins;R;;USA;19.909650924;85;382;200072;5;;Cara Black;R;167;ZIM;21.8918548939;45;688;6-3 6-4;3;SF
2001-W-T5-AUS-01A-2001;Hobart;Hard;32;T5;20010107;31;200010;;;Rita Grande;R;;ITA;25.7987679671;84;388;200766;;;Jennifer Hopkins;R;;USA;19.909650924;85;382;0-6 6-3 6-3;3;F
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;1;200079;;;Kim Clijsters;R;;BEL;17.5879534565;18;1398;200122;;Q;Tina Pisnik;R;;SLO;19.8850102669;75;440;6-3 6-1;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;2;200115;;Q;Brie Rippner;R;;USA;20.9664613279;73;444;200009;;;Tamarine Tanasugarn;R;165;THA;23.627652293;28;937;6-0 6-7(4) 6-3;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;3;200033;5;;Serena Williams;R;175;USA;19.2854209446;6;2306;200068;;;Lilia Osterloh;R;;USA;22.7570157426;42;733;6-3 7-6(6);3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;4;200008;;WC;Alicia Molik;R;182;AUS;19.947980835;116;284;200046;;;Meghann Shaughnessy;R;;USA;21.7412731006;30;896;6-1 7-6(1);3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;5;200125;;;Corina Morariu;R;;USA;22.9514031485;50;642;200060;;;Tathiana Garbin;R;172;ITA;23.5263518138;43;715;6-2 6-2;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;6;200113;6;;Anna Kournikova;R;173;RUS;19.5893223819;8;2098;200764;;Q;Elena Bovina;R;189;RUS;17.8343600274;134;233;6-4 6-4;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;7;200064;7;;Amanda Coetzer;R;158;RSA;29.2156057495;12;1752;200044;;;Denisa Chladkova;R;;CZE;21.916495551;51;632;3-6 6-2 6-2;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;8;200065;;;Amelie Mauresmo;R;175;FRA;21.5140314853;16;1426;200124;;;Anne Kremer;R;;LUX;25.2292950034;38;777;6-1 6-4;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;9;200036;;;Nicole Pratt;R;;AUS;27.8466803559;56;607;200103;;WC;Evie Dominikovic;R;;AUS;20.6132785763;129;251;3-6 6-4 6-1;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;10;200077;8;;Jennifer Capriati;R;170;USA;24.7802874743;14;1663;200063;;;Tatiana Panova;R;;RUS;24.4052019165;37;840;6-4 3-6 6-1;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;11;200020;;;Lisa Raymond;R;165;USA;27.4140999316;29;930;200069;;Q;Nadia Petrova;R;178;RUS;18.5872689938;62;525;6-2 6-1;3;R32
2001-W-T2-AUS-01A-2001;Sydney;Hard;28;T2;20010107;12;200032;;;Barbara Schett;R;176;AUT;24.8323066393;22;1074;200061;;;Gala Leon Garcia;L;;ESP;27.0444900753;33;878;6-2 6-4;3;R32
